HUFL,HULL,MUFL,MULL,LUFL,LULL,OT
9.645000458,1.139000058,8.137999535,-0.178000003,1.371000051,0.700999975,12.02900028
8.305999756,0,6.076000214,-0.958999991,1.491999984,0.760999978,12.31099987
8.371999741,0,7,-0.462000012,1.552999973,0.791999996,12.45100021
7.836999893,0,6.183000088,-1.527999997,1.401000023,0.760999978,12.94400024
7.434999943,0.067000002,6.076000214,-1.243999958,1.552999973,0.760999978,12.94400024
7.234000206,-0.670000017,5.650000095,-1.91900003,1.644999981,0.883000016,13.01399994
8.975000381,0.469000012,7.284999847,-0.782000005,1.583999991,0.822000027,12.52200031
8.038000107,-0.134000003,7.214000225,-0.213,1.644999981,0.822000027,12.8739996
10.24800014,0.938000023,8.065999985,-0.816999972,1.797000051,0.822000027,12.59200001
9.376999855,0,7.071000099,-0.995000005,1.85800004,0.822000027,13.01399994
10.11400032,0,7.81799984,-1.315000057,2.131999969,0.913999975,12.7329998
9.845999718,0.602999985,7.747000217,-0.569000006,2.163000107,0.760999978,12.6619997
10.04699993,0.201000005,7.320000172,-1.84800005,2.650000095,0.883000016,12.17000008
10.31499958,0,7.639999866,-1.63499999,2.894000053,0.883000016,12.59200001
11.11900043,0.134000003,7.81799984,-0.924000025,2.954999924,0.913999975,12.38099957
9.243000031,0,5.543000221,-1.491999984,3.229000092,1.004999995,12.10000038
9.041999817,1.004999995,5.96999979,-0.213,2.650000095,0.883000016,13.01399994
7.166999817,0.40200001,4.19299984,-0.675000012,2.467000008,0.822000027,13.57699966
3.148000002,0,0.319999993,-0.958999991,2.497999907,1.036000013,14.14000034
1.072000027,1.072000027,-1.031000018,-0.532999992,2.437000036,1.248999953,14.14000034
1.072000027,1.340000033,-1.99000001,0,2.772000074,1.248999953,13.9989996
-1.004999995,1.942000031,-3.90899992,0.532999992,2.680000067,1.279000044,14.35099983
-2.947000027,1.340000033,-5.472000122,0.675000012,2.467000008,1.126999974,13.22500038
-5.760000229,1.340000033,-8.244000435,0.782000005,2.375999928,1.036000013,12.59200001
-6.027999878,1.807999969,-8.989999771,0.888000011,2.467000008,1.097000003,11.81799984
-8.038000107,2.344000101,-10.4829998,1.031000018,2.315000057,1.036000013,11.95899963
-9.444000244,3.348999977,-11.90400028,1.77699995,2.497999907,1.097000003,13.43599987
-10.91800022,3.818000078,-13.57400036,1.527999997,2.559000015,1.218000054,13.64700031
-11.65499973,3.48300004,-14.03600025,1.741000056,2.588999987,1.065999985,13.64700031
-11.18599987,3.750999928,-14.56900024,2.273999929,2.802000046,1.004999995,14.42099953
-12.05599976,3.684000015,-15.52900028,1.99000001,2.984999895,0.975000024,13.8579998
-12.79300022,3.617000103,-15.60000038,1.812000036,2.924000025,1.004999995,13.43599987
-13.73099995,4.287000179,-16.91500092,1.953999996,2.772000074,0.975000024,13.43599987
-15.13700008,4.287000179,-17.69599915,2.381000042,2.528000116,0.975000024,14.06900024
-15.73999977,3.348999977,-18.44300079,1.77699995,2.467000008,0.852999985,14.42099953
-16.34300041,2.880000114,-19.08200073,1.56400001,2.253999949,0.883000016,14.84300041
-16.34300041,3.148000002,-19.33099937,1.065999985,2.071000099,0.913999975,14.14000034
-16.47699928,3.48300004,-18.47800064,0.816999972,2.163000107,1.004999995,14.49100018
-16.27599907,4.21999979,-18.79800034,2.664999962,1.888000011,0.822000027,14.49100018
-15.94099998,3.282000065,-18.37199974,0.354999989,2.00999999,0.883000016,14.98400021
-16.87899971,4.354000092,-19.18899918,2.842999935,1.888000011,0.944000006,14.91399956
-15.00399971,4.085999966,-17.30599976,2.131999969,2.040999889,1.004999995,16.67200089
-14.2670002,4.085999966,-16.55900002,1.741000056,2.131999969,1.065999985,16.10899925
-14.2670002,3.348999977,-16.45299911,1.63499999,2.101999998,1.004999995,17.37599945
-12.85999966,3.48300004,-14.81799984,1.63499999,2.163000107,1.036000013,17.09399986
-12.59200001,3.348999977,-14.88899994,1.741000056,2.00999999,1.004999995,18.00900078
-12.6590004,2.545000076,-14.78299999,0,2.040999889,1.218000054,18.36100006
-11.52099991,2.27699995,-13.53899956,1.243999958,1.91900003,1.004999995,18.43099976
-9.578000069,2.075999975,-12.43700027,0.958999991,1.888000011,0.852999985,18.78300095
-9.979999542,1.340000033,-12.36600018,0.178000003,1.85800004,0.731000006,17.79800034
-8.572999954,0.80400002,-10.58899975,-0.142000005,1.888000011,0.852999985,17.93799973
-7.301000118,0.670000017,-9.701000214,-0.319999993,1.949000001,0.852999985,18.85300064
-5.69299984,0.335000008,-7.81799984,-0.569000006,1.888000011,0.852999985,19.48600006
-3.214999914,0,-5.899000168,-0.816999972,1.980000019,0.852999985,20.04899979
-1.942000031,-0.134000003,-3.90899992,-1.421000004,2.193000078,0.913999975,19.83799934
0,-0.469000012,-1.91900003,-1.491999984,2.28399992,0.852999985,20.75200081
2.210000038,-0.80400002,-0.284000009,-1.953999996,2.528000116,0.913999975,20.32999992
3.415999889,-1.004999995,0.995000005,-2.203000069,2.528000116,0.883000016,20.11899948
4.889999866,-1.139000058,2.167999983,-2.415999889,2.924000025,0.913999975,20.19000053
6.027999878,-1.340000033,3.197999954,-2.700999975,2.772000074,0.975000024,19.06399918
6.899000168,-0.870999992,3.872999907,-2.309999943,2.924000025,1.097000003,18.21999931
6.764999866,-1.004999995,4.086999893,-2.345000029,2.618999958,1.097000003,18.14999962
7.099999905,-0.201000005,4.690999985,-1.421000004,2.740999937,0.852999985,17.93799973
7.703000069,-0.670000017,5.010000229,-2.025000095,2.740999937,0.944000006,17.44599915
8.305999756,-0.536000013,5.258999825,-2.061000109,2.954999924,1.065999985,17.30500031
8.305999756,-0.536000013,5.046000004,-2.096999884,3.259000063,1.065999985,16.95400047
8.23900032,-0.602999985,5.046000004,-2.061000109,3.259000063,1.279000044,17.02400017
8.038000107,-0.602999985,4.974999905,-2.203000069,2.894000053,1.065999985,16.88299942
7.903999805,-0.736999989,5.010000229,-2.096999884,3.075999975,0.913999975,16.74300003
7.636000156,-0.870999992,4.833000183,-2.131999969,2.832999945,0.883000016,16.67200089
7.099999905,-0.938000023,4.762000084,-2.203000069,2.618999958,0.822000027,16.18000031
7.434999943,-2.142999887,4.406000137,-3.305000067,2.618999958,0.852999985,15.125
8.706999779,-1.139000058,6.502999783,-2.203000069,2.497999907,0.913999975,14.84300041
9.31000042,0.067000002,6.538000107,-1.527999997,2.467000008,0.913999975,14.70300007
8.774000168,-0.536000013,6.289999962,-1.883000016,2.467000008,0.944000006,14.84300041
8.43900013,-0.536000013,6.147999763,-1.99000001,2.315000057,1.036000013,14.49100018
8.23900032,0.067000002,6.218999863,-1.031000018,2.163000107,0.975000024,14.56200027
10.44900036,0.870999992,8.493000031,-0.816999972,2.28399992,0.883000016,14.06900024
10.58300018,1.004999995,8.635000229,-0.711000025,2.163000107,0.944000006,14.27999973
10.31499958,1.004999995,8.102000237,-0.391000003,2.040999889,0.883000016,14.06900024
11.52099991,1.807999969,9.559000015,0.354999989,1.949000001,0.883000016,14.06900024
11.5880003,1.340000033,9.23900032,0,1.91900003,0.852999985,13.9989996
13.26200008,2.27699995,11.58399963,0.852999985,1.674999952,0.670000017,13.64700031
11.38700008,1.541000009,9.522999763,0.035999998,1.644999981,0.670000017,13.43599987
10.04699993,0.469000012,8.598999977,-0.391000003,1.552999973,0.670000017,14.06900024
11.92199993,1.807999969,10.12699986,0.178000003,1.523000002,0.639999986,14.63199997
12.99400043,2.411000013,11.30000019,0.711000025,1.644999981,0.731000006,14.63199997
11.98900032,1.60800004,10.58899975,0.319999993,1.735999942,0.731000006,14.70300007
10.7840004,1.541000009,9.487999916,0.071000002,1.70599997,0.731000006,14.77299976
12.12300014,1.807999969,9.87899971,0.497000009,1.644999981,0.700999975,14.49100018
12.52499962,2.009000063,10.30500031,0.391000003,1.674999952,0.700999975,14.84300041
10.04699993,1.004999995,8.598999977,-0.071000002,1.583999991,0.731000006,14.77299976
12.92700005,2.210000038,11.37100029,0.852999985,1.613999963,0.731000006,14.84300041
11.31999969,1.20599997,10.09200001,0.071000002,1.523000002,0.760999978,14.70300007
11.85499954,1.541000009,10.4829998,0.888000011,1.462000012,0.670000017,14.70300007
10.58300018,1.004999995,9.097000122,0.107000001,1.491999984,0.639999986,14.56200027
10.31499958,1.072000027,8.706000328,0,1.491999984,0.700999975,13.01399994
10.98499966,1.674000025,9.204000473,0.107000001,1.674999952,0.791999996,13.08500004
9.376999855,0.536000013,8.31499958,-0.603999972,1.674999952,0.791999996,13.08500004
10.51599979,1.807999969,9.559000015,0.569000006,1.523000002,0.731000006,13.43599987
10.98499966,1.20599997,8.777000427,-0.035999998,1.70599997,0.731000006,13.29599953
9.041999817,0.670000017,7,-0.532999992,1.827999949,0.913999975,12.94400024
8.907999992,0.670000017,6.787000179,-0.924000025,1.949000001,0.944000006,12.80300045
10.44900036,0.870999992,8.244000435,-0.603999972,1.888000011,0.883000016,13.01399994
10.18099976,1.004999995,8.38599968,-0.213,1.827999949,0.760999978,12.7329998
7.099999905,-0.536000013,5.223999977,-1.77699995,1.980000019,0.760999978,13.01399994
10.64999962,0.938000023,8.350999832,-0.107000001,2.071000099,0.670000017,13.64700031
11.92199993,0.80400002,9.204000473,-0.782000005,2.497999907,0.731000006,13.71800041
11.05200005,0.335000008,8.421999931,-0.888000011,2.710999966,0.791999996,13.50699997
11.65499973,0.80400002,9.168000221,-0.711000025,2.924000025,0.822000027,13.9989996
11.98900032,1.60800004,9.559000015,-0.213,3.046000004,0.852999985,13.78800011
12.45800018,1.674000025,9.630000114,-0.142000005,3.137000084,1.097000003,13.64700031
9.109000206,0.670000017,6.040999889,-0.745999992,2.894000053,1.065999985,13.08500004
8.371999741,1.340000033,5.010000229,-0.391000003,3.259000063,1.218000054,13.43599987
7.769999981,1.541000009,4.725999832,0.497000009,2.924000025,1.097000003,13.71800041
7.903999805,2.477999926,5.366000175,0.354999989,2.772000074,1.065999985,13.9289999
5.827000141,2.477999926,3.019999981,1.101999998,2.740999937,1.126999974,13.78800011
3.818000078,2.411000013,1.243999958,0.995000005,2.618999958,1.065999985,13.50699997
0.870999992,1.674000025,-1.91900003,0.213,2.345000029,1.126999974,13.9989996
-3.818000078,1.473999977,-6.43200016,0.425999999,2.497999907,1.218000054,14.06900024
-5.960999966,2.947000027,-9.416999817,1.527999997,2.437000036,1.097000003,13.9289999
-9.109000206,3.214999914,-11.93999958,1.207999945,2.618999958,1.126999974,14.06900024
-11.45400047,3.214999914,-13.93000031,1.136999965,2.497999907,1.187999964,15.40600014
-11.45400047,2.746000051,-14.74699974,1.491999984,2.650000095,1.218000054,15.82800007
-12.45800018,4.019000053,-15.27999973,1.457000017,2.772000074,1.036000013,15.61699963
-12.05599976,3.617000103,-15.56400013,2.559000015,2.954999924,1.309999943,15.75800037
-12.32400036,2.947000027,-16.02599907,1.741000056,3.197999954,1.156999946,15.54699993
-0.670000017,1.273000002,-4.370999813,-0.142000005,3.167999983,1.126999974,15.26500034
-6.899000168,1.807999969,-9.772000313,0.142000005,3.046000004,1.004999995,15.47599983
-10.85099983,1.741000056,-13.64500046,0.569000006,2.862999916,1.004999995,16.46100044
-14.93700027,3.282000065,-17.27000046,1.669999957,2.528000116,1.036000013,16.18000031
-11.31999969,1.942000031,-14.78299999,0.745999992,2.467000008,0.975000024,16.18000031
-9.175999641,1.004999995,-12.04599953,-0.284000009,2.315000057,0.975000024,16.53199959
-18.82099915,3.549999952,-22.10300064,1.669999957,2.345000029,0.913999975,16.95400047
-18.15200043,3.750999928,-20.43300056,1.77699995,2.345000029,0.975000024,16.81299973
-16.87899971,3.750999928,-19.50900078,1.56400001,2.315000057,0.975000024,16.53199959
-17.01300049,3.88499999,-19.50900078,1.953999996,2.28399992,0.975000024,16.67200089
-16.47699928,3.88499999,-18.62000084,1.63499999,2.28399992,1.004999995,17.09399986
-16.07500076,4.354000092,-18.72699928,2.309999943,2.253999949,1.036000013,17.51600075
-9.376999855,2.947000027,-11.61999989,1.56400001,2.345000029,1.036000013,18.14999962
-15.27099991,4.019000053,-18.08699989,1.84800005,2.375999928,1.036000013,18.71199989
-14.80300045,2.411000013,-17.44799995,0.852999985,2.315000057,1.036000013,18.78300095
-13.06099987,2.411000013,-15.49300003,0.888000011,2.163000107,1.004999995,18.6420002
-6.429999828,0.736999989,-9.416999817,-0.354999989,2.193000078,0.975000024,19.90800095
-6.56400013,1.139000058,-8.989999771,-0.213,2.345000029,0.975000024,19.90800095
-2.746000051,-0.134000003,-5.472000122,-1.243999958,2.223999977,1.065999985,19.55599976
-7.836999893,0.80400002,-10.23400021,-0.248999998,2.071000099,0.944000006,19.55599976
-1.473999977,-0.134000003,-3.625,-1.243999958,2.163000107,1.036000013,19.55599976
0.201000005,-0.335000008,-1.741000056,-1.279000044,2.253999949,1.065999985,18.99399948
1.807999969,-0.469000012,-0.178000003,-1.812000036,2.559000015,1.156999946,18.43099976
2.880000114,-0.067000002,0.354999989,-0.924000025,2.345000029,1.004999995,17.86800003
4.68900013,-0.335000008,1.741000056,-1.669999957,2.588999987,0.913999975,17.65699959
5.022999763,-0.335000008,2.381000042,-1.598999977,2.650000095,1.309999943,17.65699959
5.69299984,-0.536000013,2.878000021,-1.77699995,2.680000067,1.036000013,17.37599945
6.497000217,-0.736999989,3.482000113,-2.025000095,2.894000053,0.883000016,17.44599915
6.362999916,-1.004999995,3.660000086,-2.239000082,2.650000095,0.852999985,17.30500031
6.09499979,-1.072000027,3.730999947,-2.239000082,2.437000036,0.822000027,17.30500031
6.429999828,-1.004999995,3.944000006,-2.273999929,2.528000116,0.913999975,16.67200089
7.099999905,-0.870999992,4.477000237,-2.025000095,2.467000008,0.791999996,16.88299942
7.234000206,-0.938000023,4.762000084,-2.167999983,2.559000015,0.822000027,16.74300003
7.568999767,-0.870999992,4.974999905,-2.131999969,2.650000095,0.822000027,16.88299942
7.166999817,-1.004999995,4.477000237,-2.239000082,2.650000095,0.852999985,16.74300003
7.501999855,-0.938000023,4.796999931,-2.203000069,2.772000074,0.883000016,16.53199959
7.903999805,-0.736999989,4.725999832,-2.167999983,2.924000025,1.126999974,16.39100075
7.836999893,-0.80400002,4.619999886,-2.203000069,3.137000084,1.156999946,16.32099915
7.434999943,-0.870999992,4.584000111,-2.273999929,2.954999924,0.913999975,16.25
7.501999855,-0.870999992,4.441999912,-2.203000069,2.710999966,0.883000016,15.75800037
7.368000031,-2.210000038,4.513000011,-3.517999887,2.832999945,1.097000003,15.96899986
6.631000042,-1.541000009,4.19299984,-3.305000067,2.345000029,0.852999985,15.96899986
6.56400013,-0.870999992,4.513000011,-2.061000109,2.375999928,0.852999985,16.25
6.429999828,-0.870999992,4.406000137,-2.096999884,2.405999899,0.883000016,15.47599983
6.56400013,-0.736999989,4.229000092,-2.131999969,2.193000078,0.913999975,15.33600044
6.429999828,-0.602999985,4.157999992,-2.096999884,2.071000099,1.126999974,15.125
8.23900032,0,6.147999763,-1.812000036,2.680000067,0.975000024,15.19499969
8.305999756,0.067000002,5.578999996,-2.096999884,2.680000067,0.913999975,14.77299976
8.706999779,-0.268000007,5.472000122,-1.457000017,2.467000008,1.036000013,14.56200027
7.636000156,0.067000002,5.188000202,-1.56400001,2.528000116,1.218000054,14.56200027
9.041999817,0.335000008,6.928999901,-0.958999991,2.345000029,1.004999995,14.56200027
9.243000031,0.134000003,6.787000179,-1.279000044,2.437000036,0.944000006,14.49100018
9.444000244,0.536000013,6.857999802,-0.248999998,2.193000078,1.004999995,14.27999973
9.845999718,1.072000027,7.461999893,-0.639999986,2.405999899,0.944000006,14.35099983
10.51599979,1.340000033,8.208999634,0,2.163000107,0.944000006,14.06900024
10.11400032,1.004999995,7.639999866,-0.532999992,1.949000001,0.944000006,14.35099983
8.840999603,0.80400002,6.894000053,-0.532999992,2.101999998,0.944000006,13.9289999
8.907999992,0.067000002,7.106999874,-0.711000025,1.949000001,0.944000006,13.71800041
9.779000282,0.40200001,8.102000237,-0.178000003,1.85800004,0.975000024,13.64700031
8.907999992,0.602999985,6.857999802,-0.958999991,1.949000001,0.822000027,13.9289999
9.444000244,1.20599997,7.498000145,-0.142000005,1.644999981,0.822000027,14.21000004
9.845999718,0.938000023,7.390999794,-0.391000003,1.674999952,0.760999978,14.63199997
8.171999931,0.335000008,6.610000134,-0.958999991,1.70599997,0.791999996,14.49100018
7.971000195,0.201000005,6.218999863,-1.172999978,2.040999889,0.822000027,13.78800011
8.171999931,0.40200001,6.324999809,-0.958999991,1.674999952,0.760999978,13.9989996
9.31000042,0.736999989,7.747000217,-0.391000003,1.491999984,0.731000006,14.14000034
8.23900032,0.536000013,7.143000126,-0.675000012,1.462000012,0.700999975,13.50699997
8.23900032,0.067000002,6.644999981,-0.462000012,1.644999981,0.760999978,13.08500004
8.305999756,0.670000017,6.928999901,-0.569000006,1.583999991,0.731000006,13.01399994
6.497000217,-0.536000013,4.263999939,-1.883000016,1.491999984,0.760999978,13.01399994
8.907999992,0.602999985,6.502999783,-1.065999985,1.70599997,0.760999978,12.94400024
8.43900013,0.268000007,6.183000088,-0.711000025,1.70599997,0.760999978,12.6619997
5.827000141,-0.335000008,4.122000217,-1.527999997,1.735999942,0.791999996,12.45100021
7.903999805,0,5.543000221,-1.598999977,1.797000051,0.791999996,12.80300045
8.104999542,0.134000003,5.614999771,-1.136999965,1.888000011,0.760999978,12.38099957
8.907999992,-0.201000005,6.502999783,-1.669999957,2.00999999,0.791999996,12.31099987
9.578000069,0,7.249000072,-1.136999965,2.253999949,0.731000006,12.6619997
9.376999855,0.067000002,6.894000053,-1.491999984,2.375999928,0.760999978,12.31099987
8.505999565,-0.40200001,5.862999916,-2.309999943,2.588999987,0.822000027,12.59200001
9.376999855,0,6.71600008,-1.63499999,2.740999937,0.852999985,12.45100021
8.371999741,-0.335000008,6.218999863,-1.598999977,2.650000095,0.822000027,12.45100021
8.43900013,-0.40200001,5.046000004,-1.527999997,2.740999937,0.944000006,12.31099987
8.104999542,0.134000003,4.868000031,-1.669999957,2.528000116,0.883000016,11.81799984
6.697999954,-0.80400002,4.122000217,-2.203000069,2.528000116,0.883000016,11.88899994
6.429999828,-0.067000002,3.944000006,-1.883000016,2.710999966,1.036000013,11.88899994
5.894000053,0,3.339999914,-1.953999996,2.650000095,0.913999975,12.38099957
5.894000053,-0.602999985,3.233999968,-2.061000109,2.528000116,1.036000013,12.38099957
5.357999802,-0.602999985,2.948999882,-1.741000056,2.467000008,0.975000024,12.80300045
4.622000217,-0.670000017,2.486999989,-1.279000044,2.28399992,0.883000016,12.38099957
4.956999779,0,1.91900003,-1.598999977,2.497999907,1.036000013,12.45100021
4.756000042,-0.469000012,2.273999929,-1.598999977,2.497999907,1.340000033,12.31099987
5.157000065,0,2.630000114,-1.669999957,2.740999937,1.156999946,12.10000038
4.956999779,0,2.523000002,-1.598999977,2.559000015,1.065999985,12.52200031
0.469000012,0,-2.664999962,-0.995000005,2.894000053,1.036000013,12.6619997
4.152999878,0,1.598999977,-0.924000025,2.924000025,1.065999985,12.52200031
3.818000078,0.40200001,0.745999992,-1.491999984,3.137000084,1.097000003,12.45100021
-1.541000009,0.602999985,-4.903999805,-0.354999989,3.289999962,1.156999946,12.8739996
-9.243000031,2.142999887,-12.89900017,0.958999991,3.381000042,1.126999974,13.22500038
-8.907999992,1.473999977,-12.04599953,0.142000005,2.680000067,0.944000006,13.22500038
-6.764999866,1.004999995,-9.274999619,-0.178000003,2.618999958,0.975000024,13.43599987
-6.831999779,0.469000012,-9.522999763,-1.457000017,2.375999928,1.036000013,13.9289999
-3.282000065,-0.536000013,-6.289999962,-1.70599997,2.28399992,0.883000016,13.8579998
0.536000013,-0.201000005,-1.883000016,-1.883000016,2.315000057,1.036000013,14.27999973
-5.425000191,0.201000005,-7.888999939,-0.816999972,2.040999889,0.913999975,14.27999973
-3.818000078,0,-6.005000114,-0.958999991,2.040999889,0.975000024,14.70300007
-5.090000153,0.536000013,-7.355999947,-0.852999985,2.28399992,0.944000006,14.70300007
-3.684000015,0.134000003,-6.183000088,-0.782000005,2.437000036,1.187999964,15.125
-1.273000002,0.201000005,-3.517999887,-0.958999991,2.101999998,1.065999985,15.19499969
1.139000058,-0.134000003,-0.888000011,-1.812000036,2.101999998,1.036000013,15.26500034
3.08100009,-0.335000008,0.603999972,-2.061000109,2.101999998,1.065999985,15.47599983
4.019000053,-0.268000007,1.84800005,-1.84800005,2.071000099,1.004999995,15.89799976
2.880000114,-0.536000013,1.101999998,-1.70599997,1.980000019,0.852999985,15.82800007
2.812999964,-0.335000008,0.639999986,-1.279000044,2.131999969,0.975000024,15.54699993
1.875,-0.670000017,0.142000005,-2.061000109,2.163000107,0.913999975,15.89799976
1.807999969,-0.938000023,0.107000001,-2.239000082,2.163000107,1.156999946,16.03899956
3.282000065,-1.139000058,1.031000018,-2.096999884,2.071000099,1.004999995,16.32099915
3.214999914,-1.072000027,1.101999998,-2.415999889,2.253999949,0.913999975,16.60199928
4.085999966,-1.139000058,1.77699995,-2.451999903,2.315000057,1.004999995,17.44599915
4.152999878,-1.139000058,2.203000069,-2.415999889,2.405999899,0.944000006,17.30500031
5.223999977,-1.004999995,2.559000015,-2.415999889,2.680000067,0.944000006,17.23500061
7.301000118,-0.80400002,5.046000004,-2.061000109,2.740999937,0.913999975,17.16500092
8.171999931,-0.938000023,5.401000023,-2.131999969,2.862999916,0.822000027,16.88299942
7.568999767,-0.938000023,4.762000084,-2.167999983,2.862999916,0.822000027,16.25
7.836999893,-1.139000058,5.010000229,-2.451999903,2.862999916,0.883000016,16.25
7.568999767,-1.20599997,4.868000031,-2.523000002,2.618999958,0.791999996,16.46100044
6.229000092,-1.807999969,4.122000217,-3.019999981,2.559000015,0.822000027,16.53199959
5.960999966,-1.942000031,3.660000086,-3.019999981,2.253999949,0.760999978,16.60199928
6.09499979,-2.009000063,3.76699996,-3.092000008,2.345000029,0.670000017,16.67200089
6.56400013,-1.875,4.051000118,-3.019999981,2.467000008,0.700999975,16.81299973
6.697999954,-2.009000063,4.086999893,-3.019999981,2.588999987,0.700999975,17.58699989
6.764999866,-1.875,4.229000092,-3.019999981,2.528000116,0.760999978,17.30500031
6.899000168,-1.807999969,4.086999893,-3.055999994,2.740999937,0.913999975,15.82800007
6.831999779,-1.807999969,4.014999866,-3.127000093,2.772000074,1.004999995,15.33600044
6.497000217,-1.807999969,3.802000046,-3.163000107,2.680000067,0.944000006,14.77299976
6.229000092,-1.741000056,3.552999973,-3.127000093,2.650000095,1.004999995,13.9989996
6.162000179,-1.741000056,3.517999887,-3.092000008,2.618999958,1.004999995,13.29599953
6.027999878,-1.541000009,3.552999973,-2.806999922,2.437000036,1.004999995,13.01399994
6.631000042,-1.473999977,3.944000006,-3.019999981,2.375999928,1.004999995,10.69299984
8.23900032,-0.536000013,5.436999798,-2.131999969,2.345000029,0.944000006,11.5369997
8.104999542,0,5.721000195,-1.812000036,2.163000107,0.975000024,11.18500042
7.568999767,0,5.68599987,-1.84800005,1.949000001,0.944000006,12.31099987
7.234000206,-0.134000003,5.188000202,-1.741000056,1.91900003,0.944000006,13.78800011
7.903999805,0,5.756999969,-1.883000016,2.28399992,1.036000013,14.42099953
7.099999905,-0.80400002,4.903999805,-1.741000056,2.163000107,1.036000013,13.9989996
6.96600008,-0.536000013,4.796999931,-2.061000109,2.163000107,0.975000024,13.15499973
6.899000168,-0.067000002,4.868000031,-1.63499999,2.101999998,0.975000024,13.57699966
6.831999779,-0.736999989,4.584000111,-2.167999983,2.223999977,1.036000013,14.49100018
7.501999855,0,4.796999931,-2.096999884,2.223999977,1.036000013,14.35099983
6.697999954,0,4.619999886,-2.096999884,2.071000099,1.004999995,14.70300007
7.099999905,-0.201000005,4.796999931,-1.77699995,1.85800004,0.944000006,12.38099957
7.636000156,0.067000002,5.046000004,-1.953999996,1.827999949,0.944000006,12.7329998
7.836999893,0.201000005,5.295000076,-1.741000056,1.797000051,0.944000006,13.08500004
7.234000206,0.134000003,5.543000221,-1.70599997,1.70599997,0.944000006,10.48200035
7.434999943,0.469000012,6.076000214,-1.527999997,1.70599997,0.944000006,12.02900028
7.434999943,0,5.543000221,-0.711000025,1.827999949,0.944000006,12.52200031
6.027999878,-0.80400002,4.477000237,-2.167999983,1.674999952,0.913999975,12.80300045
6.429999828,-0.134000003,4.93900013,-1.457000017,1.552999973,0.913999975,13.22500038
6.697999954,-0.134000003,4.868000031,-1.136999965,1.76699996,0.913999975,13.01399994
7.971000195,0.40200001,5.68599987,-1.386000037,1.735999942,0.975000024,12.94400024
7.301000118,-0.602999985,5.578999996,-1.598999977,1.735999942,0.944000006,12.8739996
7.032999992,0.134000003,5.791999817,-1.527999997,1.827999949,0.975000024,14.14000034
7.769999981,0.335000008,5.96999979,-1.065999985,1.674999952,0.913999975,15.0539999
6.631000042,-0.602999985,4.796999931,-2.167999983,1.644999981,0.944000006,15.19499969
7.166999817,-0.201000005,5.543000221,-1.598999977,1.583999991,0.913999975,14.70300007
7.636000156,0.536000013,6.289999962,-1.70599997,1.674999952,0.944000006,14.63199997
8.171999931,0.670000017,6.289999962,-1.031000018,1.85800004,0.883000016,14.84300041
8.907999992,0.602999985,6.894000053,-0.569000006,1.797000051,0.852999985,14.84300041
8.572999954,0.134000003,6.361000061,-0.924000025,1.949000001,0.944000006,14.98400021
7.636000156,-0.201000005,5.68599987,-1.70599997,2.131999969,1.036000013,15.54699993
8.640000343,0,6.573999882,-1.101999998,2.163000107,1.036000013,15.54699993
8.907999992,0.670000017,6.502999783,-0.816999972,2.223999977,0.975000024,15.68700027
10.11400032,1.004999995,7.461999893,-0.639999986,2.375999928,1.004999995,15.96899986
10.85099983,1.541000009,8.279999733,0.178000003,2.680000067,1.065999985,15.47599983
10.98499966,0.201000005,8.208999634,-1.386000037,2.954999924,1.036000013,15.125
11.98900032,0.938000023,9.168000221,-0.391000003,2.559000015,0.822000027,15.40600014
11.38700008,0.80400002,8.38599968,-0.532999992,2.740999937,0.852999985,15.61699963
11.38700008,1.004999995,8.954999924,-0.532999992,3.015000105,1.004999995,16.03899956
11.85499954,1.072000027,8.421999931,-0.958999991,2.924000025,1.036000013,15.61699963
11.38700008,0.80400002,8.812999725,-0.603999972,2.832999945,1.036000013,15.61699963
9.645000458,0.870999992,7.532999992,-0.603999972,2.497999907,0.913999975,15.47599983
9.51099968,0.067000002,7.035999775,-0.816999972,2.710999966,1.156999946,15.0539999
10.38199997,1.072000027,7.532999992,-0.319999993,2.559000015,1.004999995,15.33600044
9.913000107,0.670000017,7.747000217,-0.711000025,2.375999928,0.975000024,15.61699963
8.572999954,0.80400002,6.218999863,-0.782000005,2.345000029,0.913999975,15.82800007
8.171999931,1.139000058,6.43200016,-0.213,2.345000029,0.944000006,15.47599983
7.368000031,0.134000003,4.974999905,-0.852999985,2.437000036,0.975000024,16.10899925
6.697999954,0.067000002,3.838000059,-1.031000018,2.650000095,1.065999985,16.39100075
7.166999817,0.201000005,4.477000237,-0.603999972,2.467000008,0.944000006,16.53199959
6.027999878,0.335000008,3.339999914,-1.741000056,2.467000008,1.065999985,16.74300003
6.229000092,0.268000007,3.447000027,-1.491999984,2.497999907,0.975000024,17.02400017
4.019000053,0,1.315000057,-0.852999985,2.772000074,1.004999995,16.95400047
4.956999779,0,1.883000016,-1.031000018,2.954999924,1.004999995,17.30500031
5.69299984,0,2.345000029,-1.457000017,3.015000105,1.004999995,17.44599915
5.357999802,-0.067000002,1.70599997,-1.598999977,2.954999924,1.065999985,17.23500061
3.818000078,-0.067000002,1.243999958,-0.675000012,2.528000116,1.036000013,17.09399986
3.48300004,-0.268000007,0.995000005,-1.99000001,2.559000015,1.097000003,16.88299942
4.152999878,-0.602999985,1.77699995,-2.523000002,2.28399992,0.975000024,17.16500092
